Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
553,Hamari Traoré,ml MLI,DF,Real Sociedad,33-104,1992,6.4,450,20,135,252,68,8,450,9,5,55.6,4,44.4,209,782,377,9,2,4,4,1,247,13,Matches
554,Óscar Trejo,ar ARG,MF,Rayo Vallecano,37-015,1988,5.4,377,7,32,211,140,12,377,19,8,42.1,11,57.9,207,999,422,12,7,2,22,21,290,26,Matches
555,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,27-177,1997,18.3,931,14,86,347,504,67,931,28,11,39.3,16,57.1,565,3367,1589,53,40,23,29,23,678,175,Matches
556,Beñat Turrientes,es ESP,MF,Real Sociedad,23-100,2002,9.4,474,23,82,283,115,7,474,20,9,45.0,7,35.0,252,1527,695,16,13,1,18,8,317,27,Matches
557,Chrisantus Uche,ng NGA,"FW,MF",Getafe,21-357,2003,24.8,873,16,92,347,453,90,873,84,31,36.9,44,52.4,504,2818,1045,38,26,13,104,64,664,135,Matches
558,Naci Ünüvar,nl NED,"MF,DF",Espanyol,21-332,2003,0.3,23,0,3,8,12,2,23,2,0,0.0,1,50.0,14,68,34,1,0,0,0,0,15,4,Matches
559,Óscar Valentín,es ESP,MF,Rayo Vallecano,30-264,1994,19.5,1031,78,318,591,133,13,1031,10,5,50.0,3,30.0,488,2158,1107,12,11,1,18,8,549,8,Matches
560,Germán Valera,es ESP,MF,Valencia,23-056,2002,1.6,73,2,9,33,32,4,73,8,3,37.5,3,37.5,46,276,87,1,0,0,5,1,46,10,Matches
561,Martin Valjent,sk SVK,DF,Mallorca,29-151,1995,28.7,1578,204,800,712,75,14,1578,9,5,55.6,1,11.1,855,5128,2744,20,11,0,12,1,950,16,Matches
562,Jesús Vallejo,es ESP,DF,Real Madrid,28-126,1997,0.1,16,3,7,9,0,0,16,0,0,,0,,13,38,16,0,0,0,0,0,13,0,Matches
563,Federico Valverde,uy URU,"MF,DF",Real Madrid,26-293,1998,29.7,2240,82,460,1306,491,34,2240,25,13,52.0,10,40.0,1306,7011,3521,55,48,4,33,1,1672,66,Matches
564,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,26-346,1998,1.1,83,5,26,42,15,1,83,3,1,33.3,1,33.3,57,218,72,1,0,0,0,2,63,1,Matches
565,Ruben Vargas,ch SUI,"FW,MF",Sevilla,26-279,1998,7.5,362,8,50,144,173,30,362,33,12,36.4,16,48.5,186,1260,676,29,15,11,31,6,231,63,Matches
566,José Luis García Vayá,es ESP,MF,Valencia,26-273,1998,18.3,1333,56,276,775,300,12,1331,11,6,54.5,3,27.3,611,2336,1167,9,15,1,14,11,807,19,Matches
567,Jesus Vazquez,es ESP,DF,Valencia,22-129,2003,9.2,530,33,151,213,174,12,530,30,12,40.0,14,46.7,229,1380,798,29,24,5,14,7,256,45,Matches
568,Lucas Vázquez,es ESP,DF,Real Madrid,33-314,1991,22.4,1735,59,443,755,548,54,1735,34,18,52.9,14,41.2,972,3920,1932,36,16,16,31,12,1252,184,Matches
569,Alejo Véliz,ar ARG,FW,Espanyol,21-234,2003,11.2,288,22,31,179,78,24,288,5,1,20.0,3,60.0,105,349,96,1,3,0,32,11,180,25,Matches
570,Mikel Vesga,es ESP,MF,Athletic Club,31-355,1993,9.8,575,25,125,351,105,11,574,8,4,50.0,4,50.0,254,1080,525,9,13,3,10,8,357,20,Matches
571,Carlos Vicente,es ESP,"FW,MF",Alavés,26-018,1999,30.4,1358,26,189,501,687,74,1358,97,30,30.9,58,59.8,689,4284,1977,95,42,23,74,42,790,201,Matches
572,Pau Victor Delgado,es ESP,FW,Barcelona,23-166,2001,3.3,164,5,15,69,83,21,164,12,7,58.3,5,41.7,90,363,164,6,2,6,7,8,122,28,Matches
573,Nacho Vidal,es ESP,DF,Osasuna,30-107,1995,1.4,65,5,23,24,19,0,65,2,2,100.0,0,0.0,24,129,77,3,3,0,2,2,33,5,Matches
574,Fran Vieites,es ESP,GK,Betis,26-004,1999,4.0,126,97,124,1,1,1,126,0,0,,0,,59,248,139,0,0,0,0,0,48,0,Matches
575,Asier Villalibre,es ESP,FW,Alavés,27-223,1997,3.5,109,6,8,51,51,21,108,12,2,16.7,9,75.0,55,299,114,4,3,3,9,5,71,18,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
576,Iván Villar,es ESP,GK,Celta Vigo,27-306,1997,4.0,130,118,128,2,0,0,130,0,0,,0,,60,269,172,0,0,0,0,0,49,0,Matches
577,Viti,es ESP,DF,Las Palmas,27-237,1997,20.5,1108,54,362,523,235,20,1108,20,9,45.0,7,35.0,464,2986,1418,40,13,3,27,6,525,63,Matches
578,Daniel Vivian,es ESP,DF,Athletic Club,25-300,1999,25.7,1821,127,785,974,75,24,1821,16,10,62.5,5,31.3,1021,5682,3771,33,15,1,17,12,1172,6,Matches
579,Iñaki Williams,gh GHA,FW,Athletic Club,30-330,1994,29.0,1154,35,113,383,673,135,1154,100,33,33.0,55,55.0,731,4201,2241,105,37,47,64,42,886,300,Matches
580,Nico Williams,es ESP,FW,Athletic Club,22-303,2002,21.3,1030,8,82,318,651,110,1030,175,63,36.0,97,55.4,676,5356,2846,113,56,56,59,44,748,250,Matches
581,Axel Witsel,be BEL,DF,Atlético Madrid,36-119,1989,8.5,583,72,292,278,14,4,583,1,1,100.0,0,0.0,358,1914,1049,2,2,1,7,0,373,1,Matches
582,Lamine Yamal,es ESP,FW,Barcelona,17-302,2007,27.7,1776,8,87,559,1166,204,1776,275,138,50.2,111,40.4,1249,8729,4587,156,83,85,91,43,1452,397,Matches
583,Daniel Yáñez,es ESP,FW,Real Madrid,18-044,2007,0.0,0,0,0,0,0,0,0,0,0,,0,,1,6,6,0,0,0,0,0,1,0,Matches
584,Bertuğ Yıldırım,tr TUR,FW,Getafe,22-303,2002,11.8,313,21,30,140,146,46,313,15,7,46.7,5,33.3,128,617,148,8,4,2,39,14,203,47,Matches
585,Arsen Zakharyan,ru RUS,"MF,FW",Real Sociedad,21-350,2003,0.8,44,1,8,21,15,2,44,1,1,100.0,0,0.0,21,67,19,0,1,0,1,0,36,4,Matches
586,Bryan Zaragoza,es ESP,"FW,MF",Osasuna,24-016,2001,16.9,637,4,54,236,363,71,637,110,46,41.8,58,52.7,449,4173,2342,90,57,44,32,9,479,118,Matches
587,Igor Zubeldia,es ESP,DF,Real Sociedad,28-042,1997,23.2,1578,151,724,820,39,12,1578,3,3,100.0,0,0.0,938,5291,3460,22,7,1,7,1,1044,3,Matches
588,Martín Zubimendi,es ESP,MF,Real Sociedad,26-098,1999,30.7,1984,117,460,1243,294,51,1984,27,18,66.7,9,33.3,993,5163,2350,35,32,4,34,17,1302,41,Matches
