Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
544,Ibrahim Sulemana,gh GHA,MF,Atalanta,21-354,2003,1.4,125,1,15,91,19,0,125,1,0,0.0,0,0.0,94,568,262,0,5,0,4,2,99,1,Matches
545,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,22-338,2002,22.0,778,18,128,377,296,28,778,75,35,46.7,29,38.7,445,3107,1259,38,27,10,49,34,449,76,Matches
546,Zion Suzuki,jp JPN,GK,Parma,22-263,2002,34.8,1519,1244,1509,11,0,0,1519,0,0,,0,,922,4788,3075,0,0,0,1,0,717,0,Matches
547,Marin Šverko,hr CRO,DF,Venezia,27-096,1998,11.6,682,85,318,323,49,3,682,10,6,60.0,2,20.0,345,1597,942,8,3,0,8,4,376,1,Matches
548,Mile Svilar,rs SRB,GK,Roma,25-257,1999,35.0,1397,1126,1390,6,1,1,1397,0,0,,0,,866,4345,2442,0,0,0,0,1,804,0,Matches
549,Michael Svoboda,at AUT,DF,Venezia,26-208,1998,14.6,984,147,476,454,59,15,984,3,2,66.7,1,33.3,509,3214,1984,13,15,2,12,11,563,5,Matches
550,Adrien Tameze,cm CMR,"MF,DF",Torino,31-096,1994,7.2,368,15,89,180,99,13,368,15,4,26.7,8,53.3,214,1291,611,16,9,0,10,3,257,21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
551,Mehdi Taremi,ir IRN,FW,Inter,32-297,1992,6.7,260,10,30,110,124,36,259,9,5,55.6,2,22.2,145,767,284,8,8,4,12,5,183,36,Matches
552,Nuno Tavares,pt POR,DF,Lazio,25-105,2000,17.2,1166,53,305,501,389,38,1166,93,44,47.3,36,38.7,655,5102,3049,90,63,20,40,31,729,87,Matches
553,Loum Tchaouna,fr FRA,"FW,MF",Lazio,21-245,2003,7.3,341,14,35,133,174,33,341,10,5,50.0,5,50.0,188,1050,516,22,8,8,26,6,246,66,Matches
554,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,23-239,2001,32.2,1286,72,338,525,439,34,1286,37,18,48.6,16,43.2,634,4087,2168,83,53,17,47,15,701,153,Matches
555,Casper Tengstedt,dk DEN,"FW,MF",Hellas Verona,24-344,2000,15.5,423,28,43,188,197,55,422,24,9,37.5,13,54.2,219,1175,539,28,13,12,35,6,282,78,Matches
556,Filippo Terracciano,it ITA,"DF,MF",Milan,22-092,2003,6.0,303,10,93,169,43,3,303,2,0,0.0,2,100.0,162,642,338,5,3,0,1,5,194,9,Matches
557,Pietro Terracciano,it ITA,GK,Fiorentina,35-064,1990,3.0,96,80,96,0,0,0,96,0,0,,0,,67,285,144,0,0,0,0,0,58,0,Matches
558,Florian Thauvin,fr FRA,"FW,MF",Udinese,32-105,1993,21.7,1062,8,105,432,537,82,1059,92,39,42.4,47,51.1,682,5087,2388,92,53,34,60,38,790,148,Matches
559,Malick Thiaw,de GER,DF,Milan,23-276,2001,20.1,1432,133,670,720,50,15,1432,4,3,75.0,1,25.0,905,4167,2180,12,11,0,8,2,1044,1,Matches
560,Morten Thorsby,no NOR,MF,Genoa,29-006,1996,20.9,741,29,141,363,244,64,741,22,9,40.9,13,59.1,291,1511,683,24,17,6,45,28,462,74,Matches
561,Khéphren Thuram,fr FRA,MF,Juventus,24-046,2001,24.8,1592,69,334,939,337,40,1592,68,38,55.9,27,39.7,1026,6331,3408,71,56,11,25,20,1213,51,Matches
562,Marcus Thuram,fr FRA,FW,Inter,27-278,1997,24.4,793,21,69,311,425,158,793,49,22,44.9,21,42.9,438,2965,1424,61,32,36,52,28,587,165,Matches
563,Cheikh Tidiane Niasse,sn SEN,MF,Hellas Verona,25-112,2000,7.4,305,15,73,180,56,6,305,6,1,16.7,4,66.7,142,598,229,5,2,1,13,6,153,11,Matches
564,Rafael Tolói,it ITA,DF,Atalanta,34-213,1990,5.2,340,19,108,182,55,3,340,3,2,66.7,1,33.3,195,836,444,5,6,0,6,3,234,5,Matches
565,Fikayo Tomori,eng ENG,DF,Milan,27-143,1997,15.7,1107,104,539,532,39,6,1107,2,2,100.0,0,0.0,616,2733,1506,7,8,0,7,2,749,2,Matches
566,Lorenzo Tosto,it ITA,DF,Empoli,19-102,2006,0.0,4,0,3,1,0,0,4,0,0,,0,,3,7,5,0,0,0,0,0,4,0,Matches
567,Souleymane Touré,fr FRA,DF,Udinese,22-044,2003,8.1,585,57,260,282,45,10,585,10,5,50.0,4,40.0,378,1752,831,6,5,1,7,0,424,3,Matches
568,Stefano Turati,it ITA,GK,Monza,23-248,2001,29.7,1166,1027,1159,7,0,0,1166,0,0,,0,,720,3496,1980,0,0,0,0,0,612,0,Matches
569,Kacper Urbanski,pl POL,MF,Bologna,20-246,2004,2.7,163,6,23,68,73,10,163,5,3,60.0,2,40.0,107,551,201,5,2,0,8,3,110,19,Matches
570,Kacper Urbanski,pl POL,MF,Monza,20-246,2004,5.6,304,11,69,167,69,3,304,8,3,37.5,4,50.0,187,1160,473,10,5,0,6,10,222,14,Matches
571,Lautaro Valenti,ar ARG,DF,Parma,26-117,1999,16.3,952,159,537,389,27,11,952,1,0,0.0,1,100.0,530,1998,845,1,2,0,7,0,590,2,Matches
572,Nicolás Valentini,ar ARG,DF,Hellas Verona,24-035,2001,9.7,510,48,241,244,29,11,510,1,1,100.0,0,0.0,217,988,502,3,1,1,5,1,255,1,Matches
573,Emanuele Valeri,it ITA,DF,Parma,26-155,1998,30.5,1469,101,454,561,470,31,1468,47,12,25.5,31,66.0,719,3864,2257,73,44,7,40,5,716,102,Matches
574,Álex Valle,es ESP,DF,Como,21-016,2004,10.3,714,21,252,334,135,10,714,17,8,47.1,9,52.9,381,1976,942,15,16,3,15,8,408,23,Matches
575,Mattia Valoti,it ITA,MF,Monza,31-247,1993,0.4,27,2,12,13,2,0,27,0,0,,0,,7,29,16,0,0,0,0,1,12,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
576,Ignace Van Der Brempt,be BEL,DF,Como,23-040,2002,12.4,750,39,240,341,184,13,750,27,12,44.4,12,44.4,390,1942,905,16,12,4,18,9,411,33,Matches
577,Devis Vásquez,co COL,GK,Empoli,26-364,1998,30.0,1100,864,1086,14,1,0,1100,1,1,100.0,0,0.0,658,3344,2050,0,0,0,2,0,574,0,Matches
578,Johan Vásquez,mx MEX,DF,Genoa,26-201,1998,32.4,2109,287,1055,938,125,45,2109,7,5,71.4,2,28.6,1155,6303,3325,34,20,2,24,5,1339,12,Matches
579,Matías Vecino,uy URU,MF,Lazio,33-260,1991,8.6,422,14,86,255,83,29,422,1,1,100.0,0,0.0,210,981,381,3,9,1,5,10,299,12,Matches
580,Danilo Veiga,pt POR,DF,Lecce,22-228,2002,3.4,177,7,38,72,67,5,177,11,5,45.5,5,45.5,85,494,316,7,4,1,6,4,81,13,Matches
581,Renato Veiga,pt POR,DF,Juventus,21-286,2003,10.6,639,117,343,268,31,8,639,1,1,100.0,0,0.0,346,2092,1066,9,5,0,2,0,368,0,Matches
582,Lorenzo Venturino,it ITA,"FW,MF",Genoa,18-323,2006,1.0,54,1,13,19,23,3,54,2,1,50.0,1,50.0,26,225,91,3,0,1,7,1,31,6,Matches
583,Simone Verdi,it ITA,"MF,FW",Como,32-303,1992,1.3,75,2,7,37,32,1,75,2,2,100.0,0,0.0,44,270,150,3,4,1,0,4,51,13,Matches
584,Samuele Vignato,it ITA,MF,Monza,21-076,2004,5.2,214,5,27,101,90,7,214,13,4,30.8,9,69.2,139,729,269,5,8,1,8,10,163,30,Matches
585,Nicolas Viola,it ITA,"FW,MF",Cagliari,35-211,1989,13.4,578,8,53,287,249,34,578,30,11,36.7,16,53.3,317,1516,695,21,17,7,30,21,381,69,Matches
586,Mattia Viti,it ITA,DF,Empoli,23-107,2002,26.6,1395,251,749,609,50,11,1395,10,5,50.0,3,30.0,574,2912,1514,13,8,0,19,16,682,9,Matches
587,Vitinha,pt POR,"FW,MF",Genoa,25-057,2000,12.5,485,24,75,211,213,48,485,60,20,33.3,36,60.0,265,1706,876,33,25,15,45,28,302,64,Matches
588,Dušan Vlahović,rs SRB,FW,Juventus,25-103,2000,19.5,552,14,27,235,295,120,548,28,9,32.1,18,64.3,299,1357,471,25,9,16,49,28,420,115,Matches
589,Vanja Vlahović,rs SRB,"FW,MF",Atalanta,21-049,2004,0.7,18,0,0,4,14,7,18,2,0,0.0,1,50.0,13,40,13,0,0,0,6,1,12,5,Matches
590,Nikola Vlašić,hr CRO,"MF,FW",Torino,27-219,1997,20.7,880,13,102,426,372,52,878,45,23,51.1,20,44.4,540,3073,1557,51,36,11,40,34,637,100,Matches
591,Alessandro Vogliacco,it ITA,DF,Genoa,26-239,1998,7.9,407,37,183,189,35,5,407,1,0,0.0,1,100.0,208,1139,666,9,8,1,2,1,258,2,Matches
592,Alessandro Vogliacco,it ITA,DF,Parma,26-239,1998,8.6,551,64,283,260,12,3,551,1,1,100.0,0,0.0,370,1561,873,2,1,0,4,0,395,0,Matches
593,Mërgim Vojvoda,xk KVX,DF,Torino,30-099,1995,12.3,875,43,292,440,147,6,875,11,6,54.5,3,27.3,577,2761,1300,18,12,1,8,8,606,34,Matches
594,Mërgim Vojvoda,xk KVX,DF,Como,30-099,1995,6.6,443,25,120,200,127,11,443,9,3,33.3,5,55.6,256,1043,509,14,11,3,4,3,289,34,Matches
595,Stefan de Vrij,nl NED,DF,Inter,33-095,1992,17.2,1478,126,608,837,39,17,1478,8,3,37.5,5,62.5,917,5138,2784,11,7,0,4,1,1066,5,Matches
596,Kyle Walker,eng ENG,DF,Milan,34-348,1990,7.3,492,33,163,238,96,6,492,7,5,71.4,2,28.6,310,1392,674,11,5,2,6,4,323,19,Matches
597,Sebastian Walukiewicz,pl POL,DF,Torino,25-036,2000,18.2,1103,66,356,582,176,9,1103,22,6,27.3,14,63.6,548,2552,1385,24,11,0,9,5,682,31,Matches
598,Sebastian Walukiewicz,pl POL,DF,Empoli,25-036,2000,2.0,83,16,37,38,9,0,83,0,0,,0,,32,279,157,2,0,0,2,0,33,3,Matches
599,Timothy Weah,us USA,"DF,FW",Juventus,25-078,2000,17.9,961,30,211,388,367,35,961,34,13,38.2,16,47.1,557,3172,1476,45,20,18,24,15,640,117,Matches
600,Mateusz Wieteska,pl POL,DF,Cagliari,28-089,1997,2.0,116,18,64,51,2,2,116,0,0,,0,,69,426,205,1,0,0,1,0,70,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
601,John Yeboah,ec ECU,"FW,MF",Venezia,24-322,2000,11.0,422,0,25,154,251,42,422,51,21,41.2,19,37.3,304,2124,1060,41,22,17,40,24,329,73,Matches
602,Kenan Yıldız,tr TUR,"FW,MF",Juventus,20-007,2005,24.7,1348,16,140,558,668,90,1348,99,55,55.6,41,41.4,877,5541,2972,102,49,37,81,38,1017,205,Matches
603,Mattia Zaccagni,it ITA,FW,Lazio,29-329,1995,29.0,1410,25,140,545,744,96,1408,95,43,45.3,37,38.9,881,6294,2990,88,60,27,49,40,1050,250,Matches
604,Nicola Zalewski,pl POL,"DF,FW",Roma,23-108,2002,5.9,325,9,53,122,155,15,325,16,2,12.5,13,81.3,193,1581,818,31,18,6,8,4,221,54,Matches
605,Nicola Zalewski,pl POL,DF,Inter,23-108,2002,3.3,195,6,29,77,92,12,195,16,8,50.0,3,18.8,141,1136,510,23,10,6,6,7,149,39,Matches
606,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,29-176,1995,28.8,1642,51,281,955,424,65,1642,42,23,54.8,16,38.1,820,3682,1358,21,24,6,43,31,1190,109,Matches
607,Francesco Zampano,it ITA,DF,Venezia,31-223,1993,17.9,710,40,203,289,226,26,710,26,8,30.8,15,57.7,415,2771,1425,42,21,9,28,17,434,82,Matches
608,Nicolò Zaniolo,it ITA,FW,Fiorentina,25-313,1999,3.8,131,2,13,58,64,12,131,17,6,35.3,8,47.1,100,671,255,8,6,1,18,10,116,20,Matches
609,Nicolò Zaniolo,it ITA,"FW,MF",Atalanta,25-313,1999,4.0,153,0,3,62,90,25,153,16,6,37.5,7,43.8,118,584,237,7,6,5,18,14,147,33,Matches
610,Alessandro Zanoli,it ITA,"FW,DF",Genoa,24-220,2000,18.6,694,29,160,284,260,41,694,56,20,35.7,32,57.1,344,3224,1751,64,46,23,31,9,420,88,Matches
611,Duván Zapata,co COL,FW,Torino,34-040,1991,6.5,192,11,25,72,96,39,192,9,1,11.1,7,77.8,104,470,207,6,4,4,9,8,141,36,Matches
612,Gabriele Zappa,it ITA,DF,Cagliari,25-140,1999,32.0,1917,112,759,851,321,33,1917,29,13,44.8,14,48.3,1045,5296,3044,55,38,4,25,7,1140,75,Matches
613,Davide Zappacosta,it ITA,DF,Atalanta,32-334,1992,21.8,1343,37,276,517,563,44,1343,41,12,29.3,27,65.9,753,4214,2252,64,37,13,26,16,849,131,Matches
614,Oier Zarraga,es ESP,MF,Udinese,26-127,1999,8.0,303,10,54,169,84,3,303,5,2,40.0,2,40.0,159,754,313,5,3,0,9,3,195,20,Matches
615,Jordan Zemura,zw ZIM,DF,Udinese,25-178,1999,14.0,732,33,205,305,231,20,732,44,20,45.5,21,47.7,371,2010,1000,24,18,3,21,14,403,73,Matches
616,Alessio Zerbin,it ITA,DF,Venezia,26-069,1999,14.0,744,29,166,281,312,44,744,58,18,31.0,34,58.6,325,1942,1007,44,23,17,29,17,330,51,Matches
617,Alessio Zerbin,it ITA,"FW,DF",Napoli,26-069,1999,0.0,3,0,3,0,0,0,3,1,0,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0,Matches
618,Kevin Zeroli,it ITA,MF,Monza,20-120,2005,3.5,122,10,40,56,27,8,122,1,0,0.0,1,100.0,73,290,108,2,2,0,7,3,78,8,Matches
619,Kevin Zeroli,it ITA,MF,Milan,20-120,2005,0.1,9,0,1,4,5,0,9,0,0,,0,,7,48,42,1,1,0,0,1,8,3,Matches
620,Piotr Zieliński,pl POL,MF,Inter,30-356,1994,10.2,745,23,114,471,170,14,743,17,6,35.3,8,47.1,466,2833,1490,24,27,1,8,6,544,24,Matches
621,Nadir Zortea,it ITA,"DF,MF",Cagliari,25-326,1999,28.6,1061,42,246,464,369,31,1061,86,38,44.2,46,53.5,625,3799,1812,68,36,8,56,30,699,138,Matches
622,Szymon Żurkowski,pl POL,MF,Empoli,27-228,1997,1.2,59,5,17,35,7,4,59,4,2,50.0,2,50.0,28,190,35,1,0,1,5,4,29,3,Matches
623,Milan Đurić,ba BIH,FW,Monza,34-354,1990,14.1,358,18,40,212,110,31,358,6,4,66.7,2,33.3,150,368,134,2,2,1,15,14,289,30,Matches
624,Milan Đurić,ba BIH,FW,Parma,34-354,1990,2.9,98,2,9,41,48,17,98,1,1,100.0,0,0.0,38,78,18,0,0,0,2,2,78,6,Matches
