Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
385,Jan Schöppner,de GER,MF,Heidenheim,25-333,1999,32,31,2636,29.3,4,3,7,4,0,0,8,0,3.8,3.8,3.4,7.1,34,105,48,0.14,0.10,0.24,0.14,0.24,0.13,0.11,0.24,0.13,0.24,Matches
386,Marvin Schulz,de GER,"MF,DF",Holstein Kiel,30-116,1995,12,3,306,3.4,0,0,0,0,0,0,3,0,0.0,0.0,0.7,0.7,5,11,2,0.00,0.00,0.00,0.00,0.00,0.01,0.19,0.20,0.01,0.20,Matches
387,Alexander Schwolow,de GER,GK,Union Berlin,32-343,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
388,Léo Scienza,br BRA,"FW,MF",Heidenheim,26-240,1998,24,13,1108,12.3,3,2,5,3,0,0,0,0,1.9,1.9,3.2,5.1,64,28,81,0.24,0.16,0.41,0.24,0.41,0.15,0.26,0.41,0.15,0.41,Matches
389,Nicolas Seiwald,at AUT,"MF,DF",RB Leipzig,24-007,2001,29,19,1994,22.2,0,0,0,0,0,0,2,0,0.2,0.2,1.7,2.0,17,135,30,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
390,Benjamin Šeško,si SVN,"FW,MF",RB Leipzig,21-345,2003,32,30,2376,26.4,13,5,18,11,2,2,2,1,10.0,8.4,2.1,10.5,47,45,141,0.49,0.19,0.68,0.42,0.61,0.38,0.08,0.46,0.32,0.40,Matches
391,Armindo Sieb,de GER,"FW,MF",Mainz 05,22-083,2003,27,5,762,8.5,2,2,4,2,0,0,2,0,2.8,2.8,1.1,3.9,28,18,64,0.24,0.24,0.47,0.24,0.47,0.33,0.13,0.47,0.33,0.47,Matches
392,Tim Siersleben,de GER,DF,Heidenheim,25-063,2000,15,13,1092,12.1,0,0,0,0,0,0,4,0,0.6,0.6,0.4,1.0,8,25,7,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches
393,Kiliann Sildillia,fr FRA,DF,Freiburg,22-360,2002,21,8,801,8.9,2,0,2,2,0,0,2,0,0.5,0.5,0.7,1.1,11,29,34,0.22,0.00,0.22,0.22,0.22,0.05,0.07,0.13,0.05,0.13,Matches
394,André Silva,pt POR,FW,Werder Bremen,29-186,1995,7,4,375,4.2,1,0,1,0,1,2,1,0,2.6,1.0,0.4,1.4,6,10,28,0.24,0.00,0.24,0.00,0.00,0.62,0.09,0.71,0.24,0.33,Matches
395,André Silva,pt POR,"FW,MF",RB Leipzig,29-186,1995,8,0,132,1.5,1,2,3,0,1,1,0,0,1.3,0.5,0.6,1.1,6,4,11,0.68,1.36,2.05,0.00,1.36,0.90,0.38,1.28,0.36,0.74,Matches
396,Mohamed Simakan,fr FRA,DF,RB Leipzig,25-008,2000,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.46,Matches
397,Xavi Simons,nl NED,MF,RB Leipzig,22-020,2003,24,24,2060,22.9,9,6,15,9,0,0,5,0,4.4,4.4,6.3,10.6,80,135,169,0.39,0.26,0.66,0.39,0.66,0.19,0.27,0.47,0.19,0.47,Matches
398,Danel Sinani,lu LUX,"FW,MF",St. Pauli,28-036,1997,24,12,1097,12.2,2,2,4,2,0,0,3,0,1.6,1.6,2.6,4.2,13,54,58,0.16,0.16,0.33,0.16,0.33,0.13,0.21,0.34,0.13,0.34,Matches
399,Tobias Sippel,de GER,GK,Gladbach,37-050,1988,1,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
400,Ibrahima Sissoko,ml MLI,MF,Bochum,27-196,1997,31,29,2554,28.4,2,1,3,2,0,0,11,1,1.7,1.7,1.6,3.3,34,102,69,0.07,0.04,0.11,0.07,0.11,0.06,0.05,0.11,0.06,0.11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
401,Tim Skarke,de GER,"FW,MF",Union Berlin,28-246,1996,32,10,1085,12.1,0,2,2,0,0,0,1,0,2.1,2.1,1.2,3.3,26,25,92,0.00,0.17,0.17,0.00,0.17,0.17,0.10,0.27,0.17,0.27,Matches
402,Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,30-001,1995,28,24,2081,23.1,0,2,2,0,0,0,6,0,0.8,0.8,1.3,2.1,17,100,25,0.00,0.09,0.09,0.00,0.09,0.03,0.06,0.09,0.03,0.09,Matches
403,Leo Skiri Østigård,no NOR,DF,Hoffenheim,25-164,1999,10,10,837,9.3,0,0,0,0,0,0,0,1,0.2,0.2,0.0,0.3,0,50,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
404,Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,25-133,1999,11,4,507,5.6,1,1,2,1,0,0,0,0,0.8,0.8,1.8,2.6,20,20,45,0.18,0.18,0.36,0.18,0.36,0.15,0.32,0.47,0.15,0.47,Matches
405,Robert Skov,dk DEN,"DF,MF",Union Berlin,28-356,1996,15,11,852,9.5,2,2,4,1,1,1,1,0,1.7,0.9,2.4,3.3,25,36,45,0.21,0.21,0.42,0.11,0.32,0.18,0.25,0.43,0.10,0.35,Matches
406,Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,32-174,1992,23,14,1278,14.2,6,3,9,5,1,1,0,0,3.5,2.7,2.9,5.6,17,61,70,0.42,0.21,0.63,0.35,0.56,0.25,0.20,0.45,0.19,0.40,Matches
407,Eric Smith,se SWE,"DF,MF",St. Pauli,28-123,1997,30,30,2647,29.4,1,1,2,1,0,0,6,0,1.4,1.4,1.5,2.9,16,107,11,0.03,0.03,0.07,0.03,0.07,0.05,0.05,0.10,0.05,0.10,Matches
408,Anton Stach,de GER,"MF,DF",Hoffenheim,26-177,1998,29,28,2504,27.8,1,2,3,1,0,0,8,0,2.0,2.0,2.2,4.2,33,148,34,0.04,0.07,0.11,0.04,0.11,0.07,0.08,0.15,0.07,0.15,Matches
409,Jens Stage,dk DEN,MF,Werder Bremen,28-184,1996,27,25,2133,23.7,9,5,14,9,0,0,9,0,6.9,6.9,2.8,9.8,28,102,88,0.38,0.21,0.59,0.38,0.59,0.29,0.12,0.41,0.29,0.41,Matches
410,Josip Stanišić,hr CRO,DF,Bayern Munich,25-039,2000,13,8,786,8.7,0,2,2,0,0,0,0,0,0.3,0.3,1.2,1.5,20,69,29,0.00,0.23,0.23,0.00,0.23,0.03,0.14,0.17,0.03,0.17,Matches
411,Niklas Stark,de GER,DF,Werder Bremen,30-027,1995,25,24,2016,22.4,0,1,1,0,0,0,6,1,1.1,1.1,0.1,1.2,7,60,3,0.00,0.04,0.04,0.00,0.04,0.05,0.00,0.05,0.05,0.05,Matches
412,Pascal Stenzel,de GER,DF,Stuttgart,29-052,1996,9,3,216,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,2,8,14,0.00,0.00,0.00,0.00,0.00,0.11,0.14,0.25,0.11,0.25,Matches
413,Leonidas Stergiou,ch SUI,DF,Stuttgart,23-069,2002,12,11,852,9.5,1,2,3,1,0,0,0,1,1.1,1.1,0.9,2.0,11,39,32,0.11,0.21,0.32,0.11,0.32,0.11,0.10,0.21,0.11,0.21,Matches
414,Finley Stevens,wls WAL,DF,St. Pauli,22-031,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
415,Angelo Stiller,de GER,MF,Stuttgart,24-037,2001,31,30,2726,30.3,1,8,9,1,0,0,6,0,1.8,1.8,7.2,9.0,39,286,69,0.03,0.26,0.30,0.03,0.30,0.06,0.24,0.30,0.06,0.30,Matches
416,Kevin Stöger,at AUT,MF,Gladbach,31-257,1993,30,16,1527,17.0,3,3,6,1,2,2,3,0,3.8,2.3,5.3,7.5,39,118,93,0.18,0.18,0.35,0.06,0.24,0.23,0.31,0.54,0.13,0.44,Matches
417,Niklas Süle,de GER,DF,Dortmund,29-250,1995,13,10,885,9.8,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,12,38,8,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
418,Mattias Svanberg,se SWE,MF,Wolfsburg,26-126,1999,20,14,1219,13.5,3,1,4,3,0,0,4,0,3.6,3.6,1.7,5.4,11,36,39,0.22,0.07,0.30,0.22,0.30,0.27,0.13,0.40,0.27,0.40,Matches
419,Daniel Svensson,se SWE,"DF,FW",Dortmund,23-088,2002,10,6,601,6.7,1,2,3,1,0,0,0,0,0.7,0.7,1.0,1.8,6,29,33,0.15,0.30,0.45,0.15,0.45,0.11,0.15,0.26,0.11,0.26,Matches
420,Haris Tabakovic,ba BIH,FW,Hoffenheim,30-325,1994,22,6,821,9.1,3,1,4,3,0,0,0,0,3.3,3.3,1.2,4.6,4,7,45,0.33,0.11,0.44,0.33,0.44,0.37,0.14,0.50,0.37,0.50,Matches
421,Jonathan Tah,de GER,DF,Leverkusen,29-089,1996,31,31,2790,31.0,3,0,3,3,0,0,2,0,1.0,1.0,0.4,1.4,15,165,9,0.10,0.00,0.10,0.10,0.10,0.03,0.01,0.05,0.03,0.05,Matches
422,Edmond Tapsoba,bf BFA,DF,Leverkusen,26-098,1999,27,27,2327,25.9,0,0,0,0,0,0,4,0,1.1,1.1,0.2,1.3,48,152,17,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
423,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,20-014,2005,8,2,256,2.8,0,1,1,0,0,0,0,0,0.7,0.7,0.3,1.0,6,9,34,0.00,0.35,0.35,0.00,0.35,0.26,0.10,0.36,0.26,0.36,Matches
424,Nathan Tella,ng NGA,"MF,FW",Leverkusen,25-310,1999,25,15,1256,14.0,2,4,6,2,0,0,1,0,2.6,2.6,1.0,3.7,34,22,126,0.14,0.29,0.43,0.14,0.43,0.19,0.07,0.26,0.19,0.26,Matches
425,Martin Terrier,fr FRA,"MF,FW",Leverkusen,28-068,1997,15,7,584,6.5,2,1,3,2,0,0,1,0,2.4,2.4,0.9,3.3,11,14,35,0.31,0.15,0.46,0.31,0.46,0.38,0.14,0.52,0.38,0.52,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
426,Arthur Theate,be BEL,DF,Eint Frankfurt,24-351,2000,29,29,2524,28.0,0,0,0,0,0,0,5,1,2.3,2.3,0.9,3.2,44,143,23,0.00,0.00,0.00,0.00,0.00,0.08,0.03,0.12,0.08,0.12,Matches
427,Norman Theuerkauf,de GER,MF,Heidenheim,38-107,1987,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
428,Denis Thomalla,de GER,MF,Heidenheim,32-268,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
429,Phillip Tietz,de GER,FW,Augsburg,27-306,1997,32,18,1580,17.6,6,2,8,5,1,1,4,0,5.7,4.9,1.1,6.0,7,29,105,0.34,0.11,0.46,0.28,0.40,0.32,0.06,0.39,0.28,0.34,Matches
430,Umut Tohumcu,de GER,"MF,FW",Hoffenheim,20-273,2004,11,3,360,4.0,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,2,13,5,0.00,0.25,0.25,0.00,0.25,0.03,0.09,0.12,0.03,0.12,Matches
431,John Tolkin,us USA,"DF,MF",Holstein Kiel,22-284,2002,10,8,647,7.2,0,2,2,0,0,0,0,0,0.1,0.1,0.7,0.7,6,14,11,0.00,0.28,0.28,0.00,0.28,0.01,0.09,0.10,0.01,0.10,Matches
432,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,22-329,2002,32,23,1884,20.9,6,1,7,6,0,0,7,0,5.4,5.4,2.6,8.1,31,50,125,0.29,0.05,0.33,0.29,0.33,0.26,0.13,0.38,0.26,0.38,Matches
433,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,19-070,2006,12,7,585,6.5,0,3,3,0,0,0,1,0,1.4,1.4,1.9,3.3,23,14,52,0.00,0.46,0.46,0.00,0.46,0.21,0.29,0.50,0.21,0.50,Matches
434,Lucas Tousart,fr FRA,MF,Union Berlin,28-012,1997,14,6,531,5.9,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.8,4,18,13,0.00,0.17,0.17,0.00,0.17,0.07,0.08,0.14,0.07,0.14,Matches
435,Omar Traoré,de GER,DF,Heidenheim,27-096,1998,29,29,2526,28.1,0,1,1,0,0,0,6,0,0.5,0.5,1.6,2.1,102,113,109,0.00,0.04,0.04,0.00,0.04,0.02,0.06,0.08,0.02,0.08,Matches
436,Kevin Trapp,de GER,GK,Eint Frankfurt,34-307,1990,24,24,2115,23.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
437,Philipp Treu,de GER,"MF,DF",St. Pauli,24-159,2000,31,31,2733,30.4,0,2,2,0,0,0,2,0,1.2,1.2,2.4,3.7,56,101,115,0.00,0.07,0.07,0.00,0.07,0.04,0.08,0.12,0.04,0.12,Matches
438,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,38-076,1987,25,20,1710,19.0,0,3,3,0,0,0,5,0,0.2,0.2,2.1,2.3,16,69,43,0.00,0.16,0.16,0.00,0.16,0.01,0.11,0.12,0.01,0.12,Matches
439,Tuta,br BRA,"DF,MF",Eint Frankfurt,25-311,1999,29,25,2214,24.6,2,1,3,2,0,0,8,0,1.1,1.1,0.3,1.4,10,73,10,0.08,0.04,0.12,0.08,0.12,0.04,0.01,0.06,0.04,0.06,Matches
440,Lukas Ullrich,de GER,DF,Gladbach,21-056,2004,25,23,1813,20.1,1,2,3,1,0,0,4,0,0.9,0.9,1.8,2.7,25,35,62,0.05,0.10,0.15,0.05,0.15,0.04,0.09,0.14,0.04,0.14,Matches
441,Sven Ulreich,de GER,GK,Bayern Munich,36-281,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
442,Deniz Undav,de GER,"FW,MF",Stuttgart,28-296,1996,25,18,1546,17.2,8,2,10,8,0,0,4,0,9.9,9.9,2.8,12.7,30,64,123,0.47,0.12,0.58,0.47,0.58,0.57,0.16,0.74,0.57,0.74,Matches
443,Dayot Upamecano,fr FRA,DF,Bayern Munich,26-196,1998,20,20,1759,19.5,2,0,2,2,0,0,6,0,1.2,1.2,0.5,1.7,17,137,4,0.10,0.00,0.10,0.10,0.10,0.06,0.03,0.09,0.06,0.09,Matches
444,Jonas Urbig,de GER,GK,Bayern Munich,21-276,2003,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
445,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,19-181,2005,19,6,645,7.2,4,1,5,4,0,0,1,0,2.7,2.7,1.1,3.8,9,42,41,0.56,0.14,0.70,0.56,0.70,0.37,0.15,0.53,0.37,0.53,Matches
446,Josha Vagnoman,de GER,"DF,MF",Stuttgart,24-151,2000,24,18,1728,19.2,1,1,2,1,0,0,4,0,1.4,1.4,1.5,2.9,23,46,93,0.05,0.05,0.10,0.05,0.10,0.07,0.08,0.15,0.07,0.15,Matches
447,Siebe Van Der Heyden,be BEL,"DF,MF",St. Pauli,26-346,1998,12,10,840,9.3,1,0,1,1,0,0,4,1,1.7,1.7,0.0,1.8,7,27,24,0.11,0.00,0.11,0.11,0.11,0.19,0.00,0.19,0.19,0.19,Matches
448,Maarten Vandevoordt,be BEL,GK,RB Leipzig,23-074,2002,6,4,429,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
449,Ruben Vargas,ch SUI,"MF,FW",Augsburg,26-279,1998,8,3,305,3.4,0,0,0,0,0,0,3,0,0.7,0.7,0.7,1.4,9,13,24,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.40,0.20,0.40,Matches
450,Nikola Vasilj,ba BIH,GK,St. Pauli,29-160,1995,32,32,2879,32.0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
451,Denis Vavro,sk SVK,DF,Wolfsburg,29-031,1996,28,26,2371,26.3,2,0,2,2,0,0,4,0,1.4,1.4,0.2,1.6,8,94,3,0.08,0.00,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06,Matches
452,Miloš Veljković,rs SRB,DF,Werder Bremen,29-227,1995,14,11,1029,11.4,0,1,1,0,0,0,1,0,0.6,0.6,0.2,0.7,9,64,2,0.00,0.09,0.09,0.00,0.09,0.05,0.01,0.06,0.05,0.06,Matches
453,Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,22-107,2003,14,2,343,3.8,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,7,6,26,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12,Matches
454,Arthur Vermeeren,be BEL,MF,RB Leipzig,20-093,2005,27,17,1496,16.6,0,2,2,0,0,0,7,0,0.4,0.4,0.9,1.3,14,73,19,0.00,0.12,0.12,0.00,0.12,0.02,0.06,0.08,0.02,0.08,Matches
455,Yorbe Vertessen,be BEL,"MF,FW",Union Berlin,24-123,2001,17,7,718,8.0,1,0,1,1,0,0,2,0,1.3,1.3,1.6,2.9,18,16,42,0.13,0.00,0.13,0.13,0.13,0.16,0.20,0.36,0.16,0.36,Matches
456,Gabriel Vidovic,hr CRO,MF,Bayern Munich,21-161,2003,3,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51,Matches
457,Gabriel Vidovic,hr CRO,MF,Mainz 05,21-161,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.00,0.00,0.00,0.00,0.00,1.17,0.00,1.17,1.17,1.17,Matches
458,Kevin Vogt,de GER,DF,Union Berlin,33-230,1991,18,16,1367,15.2,1,0,1,0,1,1,6,0,0.8,0.0,0.0,0.0,11,70,2,0.07,0.00,0.07,0.00,0.00,0.05,0.00,0.05,0.00,0.00,Matches
459,Kevin Volland,de GER,"FW,MF",Union Berlin,32-285,1992,4,0,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
460,Aster Vranckx,be BEL,MF,Wolfsburg,22-219,2002,14,6,556,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,20,6,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
461,Robert Wagner,de GER,MF,St. Pauli,21-301,2003,11,5,400,4.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,10,9,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
462,Elye Wahi,fr FRA,"FW,MF",Eint Frankfurt,22-129,2003,7,1,194,2.2,0,0,0,0,0,0,1,0,1.3,1.3,0.1,1.4,4,5,19,0.00,0.00,0.00,0.00,0.00,0.58,0.04,0.62,0.58,0.62,Matches
463,Hauke Wahl,de GER,DF,St. Pauli,31-026,1994,31,31,2790,31.0,0,0,0,0,0,0,1,0,0.8,0.8,0.5,1.3,28,137,10,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04,Matches
464,Paul Wanner,de GER,"MF,FW",Heidenheim,19-139,2005,28,19,1681,18.7,3,2,5,2,1,1,2,0,3.5,2.7,1.2,4.0,27,62,61,0.16,0.11,0.27,0.11,0.21,0.19,0.07,0.26,0.15,0.21,Matches
465,Kjell-Arik Wätjen,de GER,MF,Dortmund,19-084,2006,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
466,Julian Weigl,de GER,MF,Gladbach,29-245,1995,32,32,2791,31.0,0,2,2,0,0,0,8,0,0.7,0.7,1.1,1.8,11,113,9,0.00,0.06,0.06,0.00,0.06,0.02,0.04,0.06,0.02,0.06,Matches
467,Timon Weiner,de GER,GK,Holstein Kiel,26-113,1999,25,25,2250,25.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
468,Nelson Weiper,de GER,"FW,MF",Mainz 05,20-055,2005,22,7,703,7.8,3,2,5,3,0,0,2,0,4.1,4.1,2.0,6.1,11,13,61,0.38,0.26,0.64,0.38,0.64,0.52,0.26,0.78,0.52,0.78,Matches
469,Mitchell Weiser,de GER,"DF,MF",Werder Bremen,31-020,1994,31,31,2778,30.9,5,8,13,5,0,0,9,1,5.4,5.4,4.2,9.6,64,122,193,0.16,0.26,0.42,0.16,0.42,0.18,0.14,0.31,0.17,0.31,Matches
470,Noah Weißhaupt,de GER,"FW,MF",St. Pauli,23-233,2001,17,13,1100,12.2,1,0,1,1,0,0,0,0,2.0,2.0,1.8,3.7,37,31,89,0.08,0.00,0.08,0.08,0.08,0.16,0.15,0.31,0.16,0.31,Matches
471,Noah Weißhaupt,de GER,FW,Freiburg,23-233,2001,3,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,6,10,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
472,Silvan Widmer,ch SUI,DF,Mainz 05,32-067,1993,26,3,500,5.6,0,1,1,0,0,0,3,0,0.2,0.2,0.4,0.6,2,23,36,0.00,0.18,0.18,0.00,0.18,0.04,0.07,0.11,0.04,0.11,Matches
473,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,23-346,2001,28,21,1708,19.0,3,4,7,3,0,0,5,1,3.6,3.6,2.9,6.5,43,86,71,0.16,0.21,0.37,0.16,0.37,0.19,0.15,0.34,0.19,0.34,Matches
474,Jonas Wind,dk DEN,"FW,MF",Wolfsburg,26-093,1999,31,21,1966,21.8,9,3,12,8,1,2,2,0,5.7,4.0,4.2,8.1,17,100,94,0.41,0.14,0.55,0.37,0.50,0.26,0.19,0.45,0.18,0.37,Matches
475,Florian Wirtz,de GER,"MF,FW",Leverkusen,22-008,2003,29,23,2171,24.1,10,10,20,8,2,4,2,0,8.6,5.3,6.3,11.6,121,171,292,0.41,0.41,0.83,0.33,0.75,0.36,0.26,0.62,0.22,0.48,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
476,Dani de Wit,nl NED,"MF,FW",Bochum,27-103,1998,27,11,1139,12.7,2,1,3,2,0,0,1,0,2.1,2.1,0.5,2.6,5,31,36,0.16,0.08,0.24,0.16,0.24,0.17,0.04,0.21,0.17,0.21,Matches
477,Maximilian Wittek,de GER,DF,Bochum,29-263,1995,32,31,2616,29.1,0,0,0,0,0,0,8,0,1.3,1.3,4.3,5.6,46,135,80,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.19,0.05,0.19,Matches
478,Marius Wolf,de GER,DF,Augsburg,29-349,1995,31,27,2086,23.2,1,3,4,1,0,0,2,0,0.7,0.7,3.2,3.9,36,113,89,0.04,0.13,0.17,0.04,0.17,0.03,0.14,0.17,0.03,0.17,Matches
479,Nick Woltemade,de GER,"FW,MF",Stuttgart,23-086,2002,26,15,1449,16.1,10,2,12,8,2,3,5,1,9.1,6.9,3.9,10.8,24,49,130,0.62,0.12,0.75,0.50,0.62,0.56,0.24,0.81,0.43,0.67,Matches
480,Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,25-233,1999,23,17,1263,14.0,3,2,5,3,0,0,2,0,2.8,2.8,1.7,4.4,32,63,93,0.21,0.14,0.36,0.21,0.36,0.20,0.12,0.31,0.20,0.31,Matches
481,Granit Xhaka,ch SUI,MF,Leverkusen,32-226,1992,32,32,2811,31.2,2,7,9,2,0,0,3,0,0.9,0.9,4.3,5.3,42,312,71,0.06,0.22,0.29,0.06,0.29,0.03,0.14,0.17,0.03,0.17,Matches
482,Erencan Yardimci,tr TUR,"FW,MF",Hoffenheim,23-096,2002,8,3,313,3.5,0,0,0,0,0,0,2,0,1.0,1.0,0.0,1.0,4,4,12,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches
483,Dan-Axel Zagadou,fr FRA,"DF,MF",Stuttgart,25-342,1999,2,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
484,David Zec,si SVN,DF,Holstein Kiel,25-126,2000,17,17,1451,16.1,2,0,2,2,0,0,5,0,1.2,1.2,0.5,1.8,3,33,2,0.12,0.00,0.12,0.12,0.12,0.08,0.03,0.11,0.08,0.11,Matches
